Time,CPU,Total_Memory,Free_Memory,Used_Memory,Percentage_Utilization,Bytes_Sent,Bytes_Receive
4385,0.0,2097139712,1097990144,157290496,16.8,73688047,98205973
4386,1.0,2097139712,1098088448,157192192,16.8,73693702,98209505
4387,1.0,2097139712,1097957376,157323264,16.8,73699046,98212439
4388,2.9,2097139712,1098022912,157257728,16.8,73699046,98215699
4389,0.0,2097139712,1097957376,157323264,16.8,73710026,98218901
4390,0.0,2097139712,1097990144,157290496,16.8,73715440,98221901
4391,1.9,2097139712,1098055680,157224960,16.8,73720786,98224835
4392,2.0,2097139712,1097924608,157356032,16.8,73726254,98228099
4393,1.0,2097139712,1097990144,157290496,16.8,73731497,98231359
4394,0.0,2097139712,1098055680,157224960,16.8,73736966,98234693
4395,1.0,2097139712,1097957376,157323264,16.8,73742167,98237821
4396,2.0,2097139712,1098022912,157257728,16.8,73747523,98240953
4397,0.0,2097139712,1098088448,157192192,16.8,73752904,98244023
4398,1.0,2097139712,1097957376,157323264,16.8,73758270,98247283
4399,2.0,2097139712,1098022912,157257728,16.8,73763836,98250683
4400,1.9,2097139712,1098121216,157159424,16.8,73768981,98253547
4401,1.0,2097139712,1097957376,157323264,16.8,73774362,98256617
4402,1.0,2097139712,1098022912,157257728,16.8,73779730,98259485
4403,2.0,2097139712,1098088448,157192192,16.8,73785118,98262461
4404,1.0,2097139712,1097957376,157323264,16.8,73790123,98265325
4405,1.9,2097139712,1098022912,157257728,16.8,73795492,98268659
4406,1.0,2097139712,1098088448,157192192,16.8,73800732,98271725
4407,1.0,2097139712,1097990144,157290496,16.8,73805821,98274985
4408,0.0,2097139712,1098055680,157224960,16.8,73811202,98278055
4409,1.0,2097139712,1097924608,157356032,16.8,73816430,98280923
4410,1.9,2097139712,1097990144,157290496,16.8,73821862,98284253
4411,1.0,2097139712,1098055680,157224960,16.8,73827512,98287781
4412,0.0,2097139712,1097957376,157323264,16.8,73832728,98290913
4413,1.0,2097139712,1098022912,157257728,16.8,73838221,98294239
4414,1.0,2097139712,1098088448,157192192,16.8,73843778,98297705
4415,2.0,2097139712,1097990144,157290496,16.8,73849068,98301035
4416,2.0,2097139712,1098055680,157224960,16.8,73854532,98304299
4417,1.0,2097139712,1097924608,157356032,16.8,73859657,98307229
4418,1.0,2097139712,1097957376,157323264,16.8,73865136,98310431
4419,0.0,2097139712,1098055680,157323264,16.8,73870492,98313563
4420,1.0,2097139712,1097924608,157356032,16.8,73875958,98316827
4421,1.0,2097139712,1097990144,157290496,16.8,73881205,98319889
4422,1.0,2097139712,1098055680,157224960,16.8,73886551,98323219
4423,0.0,2097139712,1097957376,157323264,16.8,73891667,98326285
4424,2.0,2097139712,1098022912,157257728,16.8,73896883,98329549
4425,2.0,2097139712,1098088448,157192192,16.8,73902133,98332549
4426,1.0,2097139712,1097957376,157323264,16.8,73907515,98335681
4427,1.0,2097139712,1098022912,157257728,16.8,73912893,98339113
4428,0.0,2097139712,1098022912,157356032,16.8,73918207,98342311
4429,1.0,2097139712,1097990144,157290496,16.8,73923642,98345447
4430,1.0,2097139712,1098055680,157224960,16.8,73929000,98348645
4431,1.0,2097139712,1097924608,157356032,16.8,73934333,98351905
4432,1.0,2097139712,1098022912,157257728,16.8,73939573,98354905
4433,0.0,2097139712,1098088448,157192192,16.8,73944932,98358041
4434,0.0,2097139712,1097957376,157315072,16.8,73950171,98360839
4435,0.0,2097139712,1098022912,157249536,16.8,73955718,98364235
4436,2.0,2097139712,1098088448,157184000,16.8,73961130,98367437
4437,0.0,2097139712,1097924608,157347840,16.8,73966748,98370833
4438,1.0,2097139712,1098022912,157249536,16.8,73972062,98374097
4439,1.0,2097139712,1098088448,157184000,16.8,73977175,98377357
4440,1.0,2097139712,1097957376,157315072,16.8,73982842,98380889
4441,1.0,2097139712,1098055680,157216768,16.8,73988318,98384087
4442,2.0,2097139712,1097924608,157347840,16.8,73993703,98387323
4443,1.0,2097139712,1097990144,157282304,16.8,73999062,98390393
4444,2.0,2097139712,1098088448,157184000,16.8,74004604,98393591
4445,2.0,2097139712,1097957376,157315072,16.8,74009830,98396459
4446,1.0,2097139712,1098022912,157249536,16.8,74014845,98399521
4447,2.0,2097139712,1098088448,157184000,16.8,74020137,98402851
4447,0.0,2097139712,1097957376,157315072,16.8,74025752,98406317
4449,2.0,2097139712,1098055680,157216768,16.8,74031007,98409577
4450,1.0,2097139712,1097924608,157339648,16.8,74036473,98413039
4451,1.0,2097139712,1097990144,157274112,16.8,74041731,98416105
4452,2.0,2097139712,1098088448,157175808,16.8,74047207,98419567
4453,0.0,2097139712,1097957376,157306880,16.8,74052554,98422967
4454,1.0,2097139712,1098022912,157241344,16.8,74058042,98426165
4455,2.0,2097139712,1098088448,157175808,16.8,74063463,98429359
4456,1.0,2097139712,1097957376,157306880,16.8,74068986,98432825
4457,1.0,2097139712,1098022912,157241344,16.8,74074376,98435825
4458,0.0,2097139712,1097957376,157306880,16.8,74079493,98438557
4459,1.0,2097139712,1097957376,157306880,16.8,74084852,98441693
4460,0.0,2097139712,1098022912,157241344,16.8,74090034,98444693
4461,2.9,2097139712,1097957376,157306880,16.8,74095620,98447957
4462,2.0,2097139712,1097990144,157274112,16.8,74101228,98451221
4463,1.0,2097139712,1098055680,157208576,16.8,74106868,98454617
4464,0.0,2097139712,1097924608,157335552,16.8,74112126,98457617
4465,2.0,2097139712,1098022912,157237248,16.8,74117383,98460877
4466,1.0,2097139712,1098088448,157171712,16.8,74122864,98464207
4467,1.0,2097139712,1097957376,157302784,16.8,74128337,98467669
4468,0.0,2097139712,1098055680,157204480,16.8,74133725,98471131
4469,1.0,2097139712,1097924608,157335552,16.8,74139017,98474263
4470,1.0,2097139712,1097990144,157270016,16.8,74144309,98477659
4471,1.0,2097139712,1098088448,157171712,16.8,74149741,98480923
4472,1.0,2097139712,1097924608,157335552,16.8,74154967,98484253
4473,1.9,2097139712,1097990144,157270016,16.8,74160325,98487451
4474,1.0,2097139712,1098088448,157171712,16.8,74165507,98490583
4475,2.0,2097139712,1097957376,157302784,16.8,74171084,98493917
4476,1.0,2097139712,1098022912,157237248,16.8,74176297,98496847
4477,1.0,2097139712,1098088448,157171712,16.8,74176297,98500313
4478,2.0,2097139712,1097957376,157302784,16.8,74187414,98503115
4478,0.0,2097139712,1098022912,157237248,16.8,74192738,98506115
4480,2.0,2097139712,1097924608,157335552,16.8,74198226,98509313
4481,1.0,2097139712,1097990144,157270016,16.8,74203550,98512313
4482,0.0,2097139712,1098055680,157204480,16.8,74208633,98515177
4483,2.0,2097139712,1097924608,157331456,16.8,74213957,98518507
4484,1.0,2097139712,1097990144,157265920,16.8,74219291,98521813
4485,0.0,2097139712,1098088448,157167616,16.8,74224789,98525209
4486,1.0,2097139712,1097957376,157298688,16.8,74230397,98528671
4487,1.0,2097139712,1098022912,157233152,16.8,74235996,98532067
4488,0.0,2097139712,1098121216,157134848,16.8,74241329,98535067
4489,0.0,2097139712,1097990144,157265920,16.8,74246994,98538533
4490,1.0,2097139712,1098055680,157200384,16.8,74252340,98541467
4491,1.0,2097139712,1097924608,157331456,16.8,74257512,98544731
4492,1.9,2097139712,1097990144,157265920,16.8,74262679,98547991
4493,1.0,2097139712,1098055680,157200384,16.8,74268004,98551321
4494,1.0,2097139712,1097924608,157331456,16.8,74273281,98554717
4495,1.9,2097139712,1098022912,157233152,16.8,74278686,98558183
4496,1.0,2097139712,1098088448,157167616,16.8,74284106,98561315
4497,1.0,2097139712,1098088448,157167616,16.8,74289122,98564159
4498,0.0,2097139712,1098055680,157200384,16.8,74294608,98568041
4499,1.0,2097139712,1097924608,157331456,16.8,74300054,98571173
4500,1.0,2097139712,1097990144,157265920,16.8,74305414,98574107
4501,1.0,2097139712,1098055680,157200384,16.8,74310613,98577235
4501,1.0,2097139712,1097924608,157331456,16.8,74316168,98580635
4503,1.0,2097139712,1098022912,157233152,16.8,74321492,98583635
4504,2.0,2097139712,1098088448,157167616,16.8,74326796,98586701
4505,1.0,2097139712,1097957376,157298688,16.8,74332022,98589569
4505,1.0,2097139712,1098022912,157233152,16.8,74337282,98592569
4505,2.0,2097139712,1098088448,157167616,16.8,74342584,98595635
4508,0.0,2097139712,1097924608,157331456,16.8,74347886,98598701
4509,0.0,2097139712,1097990144,157265920,16.8,74353212,98601503
4510,1.9,2097139712,1098055680,157200384,16.8,74358500,98604437
4511,2.0,2097139712,1097924608,157331456,16.8,74363750,98607503
4511,0.0,2097139712,1098022912,157233152,16.8,74368443,98610215
4513,1.0,2097139712,1098088448,157167616,16.8,74373885,98613631
4514,1.0,2097139712,1097957376,157298688,16.8,74379454,98616701
4515,1.0,2097139712,1098022912,157233152,16.8,74384680,98619569
4516,2.0,2097139712,1098088448,157167616,16.8,74389731,98622301
4517,0.0,2097139712,1097957376,157298688,16.8,74394869,98625433
4518,1.0,2097139712,1098022912,157233152,16.8,74400105,98628499
4519,1.0,2097139712,1098088448,157167616,16.8,74405584,98631701
4520,1.0,2097139712,1097957376,157298688,16.8,74410753,98634697
4521,1.0,2097139712,1098055680,157200384,16.8,74416209,98637961
4522,1.9,2097139712,1098121216,157134848,16.8,74421401,98641225
4523,0.0,2097139712,1097990144,157265920,16.8,74426998,98644403
4524,0.0,2097139712,1098055680,157200384,16.8,74432189,98647399
4525,1.0,2097139712,1097891840,157364224,16.8,74437484,98650667
4526,1.0,2097139712,1097990144,157265920,16.8,74442686,98654063
4527,1.9,2097139712,1098055680,157200384,16.8,74447727,98657043
4528,1.0,2097139712,1097957376,157298688,16.8,74453395,98660917
4529,0.0,2097139712,1098022912,157233152,16.8,74458776,98663921
4530,1.0,2097139712,1098088448,157167616,16.8,74463869,98666851
4531,1.0,2097139712,1097957376,157298688,16.8,74469664,98670317
4532,1.0,2097139712,1098022912,157233152,16.8,74469664,98673515
4533,1.9,2097139712,1097924608,157331456,16.8,74480343,98676775
4534,1.0,2097139712,1097990144,157265920,16.8,74486094,98680369
4535,1.0,2097139712,1098088448,157167616,16.8,74491665,98684029
4536,1.0,2097139712,1097957376,157298688,16.8,74497119,98687227
4537,1.0,2097139712,1098022912,157233152,16.8,74502452,98690693
4538,2.0,2097139712,1097924608,157331456,16.8,74507728,98693627
4539,1.0,2097139712,1097990144,157265920,16.8,74512875,98696755
4540,0.0,2097139712,1098055680,157200384,16.8,74518542,98700221
4541,1.0,2097139712,1097924608,157331456,16.8,74523733,98703151
4541,2.0,2097139712,1098022912,157233152,16.8,74528662,98706065
4543,2.0,2097139712,1098088448,157167616,16.8,74534366,98709815
4544,0.0,2097139712,1097924608,157331456,16.8,74539437,98712319
4545,2.0,2097139712,1097990144,157265920,16.8,74544793,98714923
4546,1.0,2097139712,1098055680,157200384,16.8,74550193,98717593
4547,1.0,2097139712,1097957376,157298688,16.8,74555694,98720201
4548,1.0,2097139712,1097957376,157298688,16.8,74560655,98722669
4549,0.0,2097139712,1098022912,157233152,16.8,74566090,98725475
4550,2.9,2097139712,1098088448,157233152,16.8,74571308,98727881
4551,1.0,2097139712,1097957376,157298688,16.8,74576872,98730749
4552,2.0,2097139712,1098022912,157233152,16.8,74582262,98733411
4552,1.0,2097139712,1098088448,157167616,16.8,74587943,98736415
4554,1.0,2097139712,1097957376,157298688,16.8,74593397,98739481
4555,1.0,2097139712,1098022912,157233152,16.8,74598964,98742287
4556,1.0,2097139712,1098055680,157200384,16.8,74604209,98744755
4557,1.0,2097139712,1097924608,157331456,16.8,74609766,98747495
4558,1.0,2097139712,1097990144,157265920,16.8,74614759,98750095
4559,0.0,2097139712,1098055680,157200384,16.8,74620017,98752699
4560,2.0,2097139712,1097924608,157331456,16.8,74625528,98755567
4561,1.0,2097139712,1097990144,157265920,16.8,74630917,98758303
4562,1.0,2097139712,1098055680,157200384,16.8,74636692,98761307
4563,0.0,2097139712,1098121216,157134848,16.8,74642015,98763973
4564,1.0,2097139712,1097957376,157298688,16.8,74647261,98766487
4565,1.0,2097139712,1098022912,157233152,16.8,74652919,98769487
4566,0.0,2097139712,1098088448,157167616,16.8,74658399,98772289
4567,2.0,2097139712,1097924608,157331456,16.8,74663748,98775095
4568,0.0,2097139712,1097990144,157265920,16.8,74669170,98777699
4569,2.0,2097139712,1098055680,157200384,16.8,74674688,98780435
4570,2.0,2097139712,1097924608,157331456,16.8,74679914,98782775
4571,2.0,2097139712,1097990144,157265920,16.8,74685326,98785379
4572,1.0,2097139712,1098055680,157200384,16.8,74690640,98787917
4573,1.0,2097139712,1098088448,157167616,16.8,74696190,98790785
4574,0.0,2097139712,1097957376,157298688,16.8,74701612,98793785
4575,1.0,2097139712,1098022912,157233152,16.8,74707134,98796521
4576,1.0,2097139712,1098088448,157167616,16.8,74712554,98799191
4577,1.0,2097139712,1097957376,157298688,16.8,74717911,98801725
4578,0.0,2097139712,1098022912,157233152,16.8,74723093,98804197
4579,2.0,2097139712,1098088448,157167616,16.8,74728287,98806801
4580,2.0,2097139712,1097957376,157298688,16.8,74733846,98809739
4581,0.0,2097139712,1097990144,157265920,16.8,74739123,98812339
4582,1.0,2097139712,1098055680,157200384,16.8,74744217,98815075
4583,1.0,2097139712,1097924608,157331456,16.8,74749563,98817745
4584,1.9,2097139712,1097990144,157265920,16.8,74754921,98820415
4585,1.0,2097139712,1098055680,157200384,16.8,74760299,98823217
4586,1.0,2097139712,1098121216,157134848,16.8,74765819,98826085
4587,0.0,2097139712,1097957376,157298688,16.8,74771398,98828891
4588,1.0,2097139712,1098022912,157233152,16.8,74776859,98831557
4589,1.0,2097139712,1098088448,157167616,16.8,74782514,98834561
4590,2.9,2097139712,1097957376,157298688,16.8,74787980,98837231
4591,1.9,2097139712,1098022912,157233152,16.8,74793203,98839831
4592,0.0,2097139712,1098088448,157167616,16.8,74798586,98842373
4593,2.0,2097139712,1097924608,157331456,16.8,74803547,98844907
4594,1.0,2097139712,1097990144,157265920,16.8,74808936,98847383
4595,1.0,2097139712,1098055680,157200384,16.8,74814218,98849855
4596,1.0,2097139712,1098088448,157167616,16.8,74819662,98852393
4597,2.0,2097139712,1097957376,157298688,16.8,74824986,98854865
4598,1.0,2097139712,1098022912,157233152,16.8,74830410,98857535
4598,1.0,2097139712,1098088448,157167616,16.8,74835758,98859941
4600,2.0,2097139712,1097924608,157331456,16.8,74841060,98862479
4601,1.0,2097139712,1097990144,157265920,16.8,74846318,98864881
4602,0.0,2097139712,1098055680,157200384,16.8,74851477,98867419
4603,1.0,2097139712,1098121216,157134848,16.8,74856815,98870155
4604,1.0,2097139712,1097990144,157265920,16.8,74862152,98872829
4605,1.0,2097139712,1098022912,157233152,16.8,74867626,98875475
4606,0.0,2097139712,1098088448,157167616,16.8,74872840,98878079
4607,2.0,2097139712,1097957376,157298688,16.8,74878078,98880617
4607,1.0,2097139712,1098022912,157233152,16.8,74883568,98883221
4609,0.0,2097139712,1098088448,157167616,16.8,74888924,98885825
4610,2.9,2097139712,1097924608,157331456,16.8,74894151,98888161
4611,0.0,2097139712,1097957376,157298688,16.8,74899706,98891033
4612,1.0,2097139712,1098022912,157233152,16.8,74905137,98893765
4613,1.0,2097139712,1098088448,157167616,16.8,74910716,98896571
4614,1.0,2097139712,1097957376,157298688,16.8,74916082,98898911
4615,2.9,2097139712,1097990144,157265920,16.8,74921320,98901449
4616,1.0,2097139712,1098055680,157200384,16.8,74926519,98904115
4617,2.0,2097139712,1097924608,157331456,16.8,74932000,98906723
4618,0.0,2097139712,1097990144,157265920,16.8,74937748,98909657
4619,1.0,2097139712,1098055680,157200384,16.8,74942841,98911927
4620,1.0,2097139712,1097924608,157331456,16.8,74948498,98914931
4621,2.0,2097139712,1097990144,157265920,16.8,74953525,98917399
4622,0.0,2097139712,1098022912,157233152,16.8,74958905,98920003
4623,1.0,2097139712,1098088448,157167616,16.8,74964207,98922475
4624,1.0,2097139712,1097957376,157298688,16.8,74969588,98925479
4625,2.0,2097139712,1098022912,157233152,16.8,74969588,98928215
4626,1.0,2097139712,1098088448,157167616,16.8,74980275,98930947
4627,1.0,2097139712,1097957376,157298688,16.8,74985780,98933753
4628,0.0,2097139712,1098022912,157233152,16.8,74990957,98936419
4629,2.9,2097139712,1098088448,157167616,16.8,74996664,98939489
4630,1.0,2097139712,1097924608,157331456,16.8,75002063,98942023
4631,1.0,2097139712,1097990144,157265920,16.8,75007616,98944631
4632,1.0,2097139712,1098022912,157233152,16.8,75013072,98947367
4633,1.0,2097139712,1098088448,157167616,16.8,75018243,98949637
4633,2.9,2097139712,1097957376,157298688,16.8,75023734,98952509
4635,2.0,2097139712,1098022912,157233152,16.8,75029158,98955113
4636,0.0,2097139712,1098088448,157159424,16.8,75034209,98957317
4637,1.0,2097139712,1097924608,157323264,16.8,75039592,98959859
4638,2.0,2097139712,1097990144,157257728,16.8,75044651,98962459
4639,1.0,2097139712,1098055680,157192192,16.8,75049986,98965067
4640,1.9,2097139712,1098088448,157159424,16.8,75055033,98967403
4641,1.0,2097139712,1097957376,157290496,16.8,75060331,98970139
4642,1.0,2097139712,1098022912,157224960,16.8,75065810,98972813
4643,2.0,2097139712,1098088448,157159424,16.8,75071266,98975549
4644,2.9,2097139712,1097957376,157290496,16.8,75076608,98978177
4645,0.0,2097139712,1098022912,157224960,16.8,75082116,98980691
4646,1.0,2097139712,1098055680,157192192,16.8,75087342,98983031
4646,0.0,2097139712,1097924608,157323264,16.8,75092609,98985433
4648,1.0,2097139712,1097990144,157257728,16.8,75097879,98988037
4649,1.0,2097139712,1098055680,157192192,16.8,75103083,98990443
4650,0.0,2097139712,1098088448,157159424,16.8,75108513,98993245
4651,1.0,2097139712,1097957376,157290496,16.8,75113989,98996113
4652,2.0,2097139712,1098022912,157224960,16.8,75119666,98999117
4653,2.0,2097139712,1098088448,157159424,16.8,75125032,99001655
4654,2.0,2097139712,1097924608,157323264,16.8,75130542,99004457
4655,0.0,2097139712,1097990144,157257728,16.8,75135643,99006925
4656,1.9,2097139712,1098055680,157192192,16.8,75141252,99009863
4657,1.0,2097139712,1097924608,157323264,16.8,75146980,99012863
4658,0.0,2097139712,1097990144,157257728,16.8,75152468,99015731
4659,2.0,2097139712,1098055680,157192192,16.8,75157711,99018199
4660,1.0,2097139712,1097924608,157323264,16.8,75162805,99021037
4661,0.0,2097139712,1097957376,157290496,16.8,75167665,99023427
4662,1.0,2097139712,1098022912,157224960,16.8,75173075,99026311
4663,2.0,2097139712,1098088448,157159424,16.8,75178422,99029183
4664,1.0,2097139712,1097957376,157290496,16.8,75183411,99031375
4665,1.0,2097139712,1098022912,157224960,16.8,75188812,99034325
4665,1.0,2097139712,1098088448,157155328,16.8,75194122,99037127
